section_code,section_title,subsection_title,clause_ref,subclause_ref,clause_text,clause_type
N,Structural Steel Work,Structural Steelwork,,,vii. Over 150 kilogrammes,note
N,Structural Steel Work,Structural Steelwork,,,(j) Steel sections (except those forming part of compound or composite members) in length,note
N,Structural Steel Work,Structural Steelwork,,,not exceeding 1.50 metres shall be so desribed,note
N,Structural Steel Work,Structural Steelwork,,,(k) Curved steel sections (except those forming part of compound or composite members),note
N,Structural Steel Work,Structural Steelwork,,,"shall be so described stating the length, the radius or radii of the curve and whether curved",note
N,Structural Steel Work,Structural Steelwork,,,in the width or the depth.,note
N,Structural Steel Work,Structural Steelwork,,,(l) Curved compound or composite members shall be so described stating the radius or radii,note
N,Structural Steel Work,Structural Steelwork,,,and whether curved in the width or the depth.,note
N,Structural Steel Work,Structural Steelwork,,,(m) Cranked members shall be so described stating the number of cranks,note
N,Structural Steel Work,Grillages and girders,,,Grillages and girders,subsection
N,Structural Steel Work,Grillages and girders,N2,,Grillages,clause
N,Structural Steel Work,Grillages and girders,N2,N2(a),Grillages shall be given in kilogrammes.,subclause
N,Structural Steel Work,Grillages and girders,N2,,(b) Plain grillages (i.e. those consisting of joists or channels) shall be so described and the,clause
N,Structural Steel Work,Grillages and girders,N1,,components classified as Clause,clause
N,Structural Steel Work,Grillages and girders,N1,N1(g),stating the weight-group as Clause N1,subclause
N,Structural Steel Work,Grillages and girders,N1,N1(h),hereof.,subclause
N,Structural Steel Work,Grillages and girders,N1,,(c) Compound grillages shall be so described and the components classified in accordance,clause
N,Structural Steel Work,Grillages and girders,N4,,with the rules for compound girders in Clause,clause
N,Structural Steel Work,Grillages and girders,N4,N4(c),hereof.,subclause
N,Structural Steel Work,Grillages and girders,N4,,52,clause
N,Structural Steel Work,Grillages and girders,N3,,Girders,clause
N,Structural Steel Work,Grillages and girders,N3,N3(a),Girders shall be given in kilogrammes.,subclause
N,Structural Steel Work,Grillages and girders,N3,,(b) Plain girders (i.e. those consisting of joists or channels) shall be so described and classified,clause
N,Structural Steel Work,Grillages and girders,N1,,as Clause,clause
N,Structural Steel Work,Grillages and girders,N1,N1(g),hereof stating the weight group as Clause N1,subclause
N,Structural Steel Work,Grillages and girders,N1,N1(h),hereof.,subclause
N,Structural Steel Work,Grillages and girders,N1,,(c) Compound girders shall be so described and classified as follows:i. Compound single (i.e. those consisting of one joist or channel with one or more flange-plates.) ii. Compounds multiple (i.e. those consisting of two or more joists or channels with one or more flange-plates):(d) Plate girders shall be so described and classified as follows stating the composition and depth (except where shown on the drawings provided):i. Plain plate (i.e. those consisting of one web-plate with angle-flanges). ii. Compound plate (i.e. those consisting of one web plate with angle flanges and one or more flange-plates). iii. Box plate (i.e. those consisting of two web-plates with angle flanges and two or more flange - plates (e) Shelf-angles and stiffener-angles (grouped together) on girders shall be given i in,clause
N,Structural Steel Work,Grillages and girders,N1,,kilogrammes stating the weight-group of the angles as Clause,clause
N,Structural Steel Work,Grillages and girders,N1,N1(h),hereof. Those,subclause
N,Structural Steel Work,Grillages and girders,N1,,required to be fitted to the girder shall be so described. (f) Latticed girders shall be so described stating the length and the composition and depth (except where shown on the drawings provided). (g) Runway rails for travelling cranes on girders shall be given in the description of the girder to which they are attached stating the shape of the cross-section and the method of fixing. The weight of the runway rails together with the weight of the associated fastenings shall be aggregated with the weight of the girder.,clause
N,Structural Steel Work,"Stanchions, columns and portal frames",,,"Stanchions, columns and portal frames",subsection
N,Structural Steel Work,"Stanchions, columns and portal frames",N4,,Stanchions,clause
N,Structural Steel Work,"Stanchions, columns and portal frames",N4,N4(a),Stanchions shall be given in kilogrammes,subclause
N,Structural Steel Work,"Stanchions, columns and portal frames",N4,,(b) Plain stanchions (i.e. those consisting of joists or channels) shall be so described and,clause
N,Structural Steel Work,"Stanchions, columns and portal frames",N1,,classified as Clause,clause
N,Structural Steel Work,"Stanchions, columns and portal frames",N1,N1(g),hereof stating the weight- group as Clause N1,subclause
N,Structural Steel Work,"Stanchions, columns and portal frames",N1,N1(h),hereof and the,subclause
N,Structural Steel Work,"Stanchions, columns and portal frames",N1,,"number of stanchions. (c) Compound stanchions shall be so described and classified as follows stating the number of stanchions:Compound single (i.e. those consisting of one joist or channel with one or more flangeplates). Compound multiple (i.e. those consisting of two or more joists or channels with one or more flange- plates). (d) Latticed stanchions and battened stanchions shall each be so described stating the number of stanchions and the composition (where not shown on the drawings provided). (e) Bloom bases to stanchions shall be given in kilogrammes stating the number of bases, the method of attachment and the extent of machining required.",clause
N,Structural Steel Work,"Stanchions, columns and portal frames",N5,,Solid or tubular,clause
N,Structural Steel Work,"Stanchions, columns and portal frames",N5,N5(a),Solid steel columns shall be given in kilogrammes stating the diameter and the number of,subclause
N,Structural Steel Work,"Stanchions, columns and portal frames",N5,,"columns columns. (b) Tubular steel columns shall be given in linear metres stating the thickness of the metal, the outside diameter and the number of columns",clause
N,Structural Steel Work,"Stanchions, columns and portal frames",N6,,Portal frames  Portal frames shall be given in kilogrammes stating the composition and the span.,clause
N,Structural Steel Work,"Roof members, braces, struts and rails",,,"Roof members, braces, struts and rails",subsection
N,Structural Steel Work,"Roof members, braces, struts and rails",N7,,Roof trusses,clause
N,Structural Steel Work,"Roof members, braces, struts and rails",N7,N7(a),"Roof-trusses shall be given in kilogrammes stating the span in stages of 3 metres, the rise",subclause
N,Structural Steel Work,"Roof members, braces, struts and rails",N7,,"and the composition (except where shown on the drawings provided). (b) Gable-trusses, hip-trusses, half-trusses and valley-trusses shall each be so described.",clause
N,Structural Steel Work,"Roof members, braces, struts and rails",N8,,"Gables, hips and  Gable-members, hip-members, valley-members and the like (grouped together) shall be given in",clause
N,Structural Steel Work,"Roof members, braces, struts and rails",N1,,valleys kilograms and classified as Clause,clause
N,Structural Steel Work,"Roof members, braces, struts and rails",N1,N1(g),hereof stating the weight group as Clause N1,subclause
N,Structural Steel Work,"Roof members, braces, struts and rails",N1,N1(h),hereof.,subclause
N,Structural Steel Work,"Roof members, braces, struts and rails",N1,,53,clause
N,Structural Steel Work,"Roof members, braces, struts and rails",N9,,Purlins rails,clause
N,Structural Steel Work,"Roof members, braces, struts and rails",N9,N9(a),Purlins and rails shall be given in kilogrammes or alternatively in linear metres and stating,subclause
N,Structural Steel Work,"Roof members, braces, struts and rails",N9,,the weight. (b) Plain purlins and plain rails (grouped together) shall be so described and classified as,clause
N,Structural Steel Work,"Roof members, braces, struts and rails",N1,,Clause,clause
N,Structural Steel Work,"Roof members, braces, struts and rails",N1,N1(g),hereof stating the weight group as Clause N1,subclause
N,Structural Steel Work,"Roof members, braces, struts and rails",N1,N1(h),hereof.,subclause
N,Structural Steel Work,"Roof members, braces, struts and rails",N1,,"(c) Compound purlins, compound rails, battened purlins and battened rails (grouped together) shall be so described.",clause
N,Structural Steel Work,"Roof members, braces, struts and rails",N10,,"Braces and struts  Braces, struts and the like (grouped together) shall be given in kilogrammes and classified as Clause N1",clause
N,Structural Steel Work,"Roof members, braces, struts and rails",N1,N1(g),hereof stating the weight-group as Clause,subclause
N,Structural Steel Work,"Roof members, braces, struts and rails",N1,N1(h),hereof,subclause
N,Structural Steel Work,Sundries,,,Sundries,subsection
N,Structural Steel Work,Sundries,N11,,Fittings,clause
N,Structural Steel Work,Sundries,N11,N11(a),Fittings to unframed steelwork (e.g. caps; bases; splice-plates; cleats; brackets; stiffeners;,subclause
N,Structural Steel Work,Sundries,N11,,"distance- pieces; separators) shall each be enumerated separately stating the size and method of fixing. Notchings, bolts, rivets and welds shall be given in the description of the fittings. (b) Fittings to framed steelwork shall be deemed to be included with the items and the weight of the fittings together with the weight of associated bolts and rivet heads shall be aggregated with the weight of the member to which they are attached.",clause
N,Structural Steel Work,Sundries,N12,,"Holes  Holes, countersunk holes and tapped holes which are required for other trades shall each be enumerated separately stating the size of the hole and the thickness of the metal. Those required to be made on site shall be so described. All other holes shall be deemed to be included with the items of both unframed and framed steelwork.",clause
N,Structural Steel Work,Sundries,N13,,Site rivets,clause
N,Structural Steel Work,Sundries,N13,N13(a),Driving rivets on site shall be deemed to be included with the items. The weight of the,subclause
N,Structural Steel Work,Sundries,N13,,heads of the rivets shall be aggregated with the weight of the work in which they occur. (b) Countersinking rivet heads on site shall be enumerated,clause
N,Structural Steel Work,Sundries,N14,,Wedging bases and  Wedging under stanchion-bases and under steel grillages shall each be enumerated separately grillages irrespective of the number of wedges.,clause
N,Structural Steel Work,Sundries,N15,,Turned bolts  Turned-bolts shall be enumerated stating the diameter and the length. Nuts and washers shall be given in the description.,clause
N,Structural Steel Work,Sundries,N16,,Anchor bolts  Anchor- bolts shall be given in kilogrammes stating the diameter. Nuts and washers shall be given in the description.,clause
N,Structural Steel Work,Sundries,N17,,Gutters,clause
N,Structural Steel Work,Sundries,N17,N17(a),Gutters in conjunction with structural steel work shall be given in kilogrammes or,subclause
N,Structural Steel Work,Sundries,N17,,"alternatively in linear metres stating the shape of the cross section, the thickness of the metal and the method of jointing and securing. (b) Gutter fittings (e.g. bends, junctions, angles; stopped ends; outlets) shall each be enumerated separately as extra over the gutters in which they occur.",clause
N,Structural Steel Work,Sundries,N18,,"Painting  Painting by the steel fabricators or erectors shall be given in squaremetres of the surface to be painted stating the preparation of surfaces, the number of coats to be applied and whether executed at the steelworks or at the site before erection or after erection. The parts to be treated shall be briefly described 54",clause
P,Metal Work,,,,Metal Work,section_header
P,Metal Work,,,,The Unit of billing shall be the Metre,note
P,Metal Work,Generally to Section P,,,Generally to Section P,subsection
P,Metal Work,Metal Work,,,Metal Work,subsection
P,Metal Work,Metal Work,,,"ii. Gauge, thickness or substance of metal and wire, both for the material and the",note
P,Metal Work,Metal Work,,,labours thereon.,note
P,Metal Work,Metal Work,,,"iii. Method of fixing, stating the nature of the background or support to which",note
P,Metal Work,Metal Work,,,the metalwork is fixed.,note
P,Metal Work,Metal Work,,,(b) Patterns for work required to be cast shall be deemed to be included with the items.,note
P,Metal Work,Metal Work,,,(c) Work shall be deemed to be purpose-made unless otherwise described.,note
P,Metal Work,Metal Work,,,(d) Work required to be welded shall be so described stating whether:i. Members shall be welded and left as laid,note
P,Metal Work,Metal Work,,,ii. Members shall be fillet-welded and left as laid,note
P,Metal Work,Metal Work,,,"iii. Members shall be prepared, welded and ground to smooth finish",note
P,Metal Work,Metal Work,,,(e) Work required to be primed or painted before delivery to site shall be so described.,note
P,Metal Work,Metal Work,,,"(f) Work required to be galvanized, chromium-plated, stove-enamelled, anodized or",note
P,Metal Work,Metal Work,,,otherwise treated shall be appropriately described stating whether treated before or after,note
P,Metal Work,Metal Work,,,manufacture or assembly,note
P,Metal Work,Metal Work,,,(g) Curved work shall be so described stating the radius,note
P,Metal Work,Metal Work,,,"(h) Work shall be measured as executed but no deduction shall be made for notches, holes",note
P,Metal Work,Metal Work,,,and slots and no allowance shall be made for rolling margin or weld metal.,note
P,Metal Work,"Work in plates, bars, section and tubes",,,"Work in plates, bars, section and tubes",subsection
P,Metal Work,"Work in plates, bars, section and tubes",P2,,"Plates, bars, sections  Metal plates, bars, sections and tubes shall be deemed to be formed by casting, rolling, drawing, and tubes generally extruding or other appropriate method at the contractors option unless a particular method is specifically stated.",clause
P,Metal Work,"Work in plates, bars, section and tubes",P3,,Floor-plates and,clause
P,Metal Work,"Work in plates, bars, section and tubes",P3,P3(a),Floor-plates shall be given ins square metres stating the average size. Chequer plates and,subclause
P,Metal Work,"Work in plates, bars, section and tubes",P3,,"ductcovers perforated plates shall each be so described. (b) Duct covers shall be given in linear metres stating the width. Chequer plates and perforated plates shall each be so described. (c) Frames for duct covers shall be given in linear metres stating the size and the shape of the cross section. Lugs shall be given in the description stating the spacing. Ends, angles and intersections shall each be enumerated separately. (d) Raking cutting and curved cutting on plates, shall each be given separately in linear metres.",clause
P,Metal Work,"Work in plates, bars, section and tubes",P4,,Burglar bars and,clause
P,Metal Work,"Work in plates, bars, section and tubes",P4,P4(a),"Burglar bars shall be given in linear metres stating the size. Fanged ends, twists, bends",subclause
P,Metal Work,"Work in plates, bars, section and tubes",P4,,"grilles and the like shall be enumerated separately. (b) Ornamental grilles shall be enumerated stating the size, pattern and method of fixing. (c) Burglar proofing of flat bars forming part of and attached to windows shall be enumerated in panes (irrespective of size) stating the size of the bars. Alternatively, burglar proofing may be given in the description of the unit to which it is attached",clause
P,Metal Work,"Work in plates, bars, section and tubes",P5,,Handrails and core-,clause
P,Metal Work,"Work in plates, bars, section and tubes",P5,P5(a),Handrails and core rails shall each be given separately in linear metres stating the size,subclause
P,Metal Work,"Work in plates, bars, section and tubes",P5,,"rails and the shape of the cross section. Fanged ends, rounded ends, scrolled ends, mitred angles, bends, ramps, wreaths and the like shall each be enumerated separately. (b) Handrails brackets shall be enumerated stating the size and the girth",clause
P,Metal Work,"Work in plates, bars, section and tubes",P6,,"Arch-bars, bearers  Arch bars, bearers, stays and the like shall each be given separately in linear metres stating the size. and stays Fanged ends, twists, bends, and the like shall be enumerated separately.",clause
P,Metal Work,"Work in plates, bars, section and tubes",P7,,"Straps, collars and  Straps, collars, hangers, cantilever-brackets, corbels and the like shall each be enumerated separately brackets stating the size. 55",clause
P,Metal Work,"Work in plates, bars, section and tubes",P8,,Mat-frames  Mat-frames shall be enumerated stating the size of the members and the overall size of the frame. Lugs shall be given in the description stating the number.,clause
P,Metal Work,Work in sheet metal,,,Work in sheet metal,subsection
P,Metal Work,Work in sheet metal,P9,,Coverings and linings,clause
P,Metal Work,Work in sheet metal,P9,P9(a),"Coverings to doors, bench-tops, counter tops and the like shall each be given separately in",subclause
P,Metal Work,Work in sheet metal,P9,,"square metres. Bending at edges shall be deemed to be included with the item. (b) Linings to safes, cisterns, sinks and the like shall each be given separately in square metres. Bending at edges shall be deemed to be included with the items. (c) Raking cutting and curved cutting shall each be given separately in linear metres. (d) Welted or beaded edges, burned, brazed or welded angles, welted seams and the like labours shall each be given separately in linear metres. (e) Dressing into hollows, dressing over curbs and the like labours shall each be given separately in linear metres. Bossed, brazed or welded ends, angles and intersections shall each be enumerated separately. (f) Clout nailing, copper nailing and screwing at edges of coverings and linings shall each be given separately in linear metres. Close nailing and close screwing (i.e. where spacing does not exceed 50 millimetres) shall be so described.",clause
P,Metal Work,Work in wire mesh or expanded metal,,,Work in wire mesh or expanded metal,subsection
P,Metal Work,Work in wire mesh or expanded metal,P10,,Wire mesh and,clause
P,Metal Work,Work in wire mesh or expanded metal,P10,P10(a),"Mesh coverings and expanded metal coverings over 300 millimetres wide to partitions,",subclause
P,Metal Work,Work in wire mesh or expanded metal,P10,,"expanded metal door panels and windows shall each be given separately in square metres stating the size generally of mesh. Such coverings not exceeding 300 millimetres wide shall each be given separately in linear metres stating the size of mesh and the width in stages of 100 millimetres. (b) The method of fixing (e.g. beads, staples, welding) shall be stated. (c) Raking cutting and curved cutting shall each be given separately in linear metres",clause
P,Metal Work,Compose units,,,Compose units,subsection
P,Metal Work,Compose units,P11,,Composite units  Composite units (other than standard units) shall be measured in detail in accordance with Clause P12,clause
P,Metal Work,Compose units,P15,,"generally to  hereof and each unit with its associated labours shall be billed under an appropriate heading stating the character, the overall size and the number of units. Classification shall be as follows:i. Balustrates stating whether level of raking ii. Railings stating whether level or raking iii. Gates stating the shape where other than rectangular iv. Grilles and gratings (grouped together) stating the shape where other than rectangular v. Cloak-room fittings vi. Cycle racks, storage racks and the like (grouped together) vii. Ladders viii. Staircases, landings and gangways (grouped together). ix. Framework and other supports for partitions, false ceilings, lift enclosures and the like (grouped together). x. Tubular roof trusses. xi. Tubular purlins xii. Tanks stating the shape where other than rectangular",clause
P,Metal Work,Compose units,P12,,Members of,clause
P,Metal Work,Compose units,P12,P12(a),Rolled plates over 300 millimetres in both dimensions shall be given in square metres.,subclause
P,Metal Work,Compose units,P12,,"composite units Those not exceeding 300 millimetres in one dimension shall be given in linear metres stating the width. Those not exceeding 300 millimetres in both dimensions shall be enumerated stating the size. (b) Rolled or extruded bars, sections and tubes shall each be given separately in linear metres stating the size. (c) Cast members shall be enumerated stating the size the shape and the character. Standard castings shall be so described. Lugs cast on shall be given in the description stating the number.",clause
P,Metal Work,Compose units,P13,,Labours on members,clause
P,Metal Work,Compose units,P13,P13(a),Raking cutting and curved cutting shall each be given separately in linear metres,subclause
P,Metal Work,Compose units,P13,,"of composite units (b) Notches, slots and rounded corners shall be deemed to be included with the members 56 of composite units. (c) Fanged ends, pointed ends, rounded ends, bends, ramps, wreaths, twists and the like shall each be enumerated separately.",clause
P,Metal Work,Compose units,P14,,"Openings partitions of  Opening portions in balustrades, railings and the like shall each be enumerated separately as extra composite units over the work in which they occur stating the overall size. Hinges and fastenings shall be given in the description stating the type.",clause
P,Metal Work,Compose units,P15,,Connections,clause
P,Metal Work,Compose units,P15,P15(a),Cleated connections and plated connections shall each be between enumerated,subclause
P,Metal Work,Compose units,P15,,"between members of separately stating the size of the cleat units or plate and the members of thickness of the composite unit metals to be connected. Irregular connections composite units shall be so described. Setscrews, bolts, nuts, washers, rivets, holes, countersunk holes, tapped holes, welds, spot welds and the like shall be given in the description stating the size. (b) Bolted connections, screwed connections and welded connections shall each be enumerated separately stating the thicknesses of the metals to be connected. Irregular connections shall be so described. Setscrews, bolts, nuts, washers, holes, countersunk holes, tapped holes, welds, spot-welds and the like shall be given in the description stating the size.",clause
P,Metal Work,Compose units,P16,,"Special metal  Special metal windows and special metal doors shall each be enumerated separately stating the windows and doors overall size, the nature of the construction, the shape where other than rectangular, the finish and the number of opening portions.",clause
P,Metal Work,Standard units,,,Standard units,subsection
P,Metal Work,Standard units,,,Standard units,subsection
P,Metal Work,Standard units,P16,,generally necessary jointing compound shall be deemed to be included with the item concerned.,clause
P,Metal Work,Standard units,P18,,Standard metal,clause
P,Metal Work,Standard units,P18,P18(a),"Standard metal windows and doors (complete with frames, mullions, transoms, hinges,",subclause
P,Metal Work,Standard units,P18,,"windows and doors fastening and lugs) shall each be enumerated separately stating the type. Composite windows and composite doors shall each be described. (b) Steel accessories (e.g. sub-frames, subsills, window-boards and window surrounds) shall be enumerated separately stating the size and the type.",clause
P,Metal Work,Standard units,P19,,Steel door frames  Steel door-frames (except those forming an integral part of a door unit) shall be enumerated stating the size and the type.,clause
P,Metal Work,Standard units,P20,,"Fireproof doors and  Fireproof doors and strongrooms doors (complete with frames, hinges, fastenings and lugs) shall strongroom doors each be enumerated separately stating the size and the type.",clause
P,Metal Work,Standard units,P21,,"Roof-lights  Lantern-lights, skylights, laylights, and the like (complete with frames, mullions, ridges, hips, hinges, fastenings and lugs) shall each be enumerated separately stating the size and the type. Composite units shall be so described.",clause
P,Metal Work,Standard units,P22,,"Pavements lights and  Pavement lights and stallboard lights (complete with frames, lugs and glass lenses) shall each be stallboard lights enumerated separately stating the size and the type.",clause
P,Metal Work,Standard units,P23,,"Skirtings, picture-rails  Skirtings, picture-rails, and the like shall each be given separately in linear metres stating the size and purlins and the like the type. Fitted ends, mitred ends and the like shall be deemed to be included. Special fittings shall each be enumerated separately.",clause
P,Metal Work,Standard units,P24,,"Duct covers  Duct-covers (complete with frames and lugs) shall be given in linear metres stating the width and the type. Ends, angles and intersections shall each be enumerated separately.",clause
P,Metal Work,Standard units,P25,,"Balustrades and  Balustrades, railings and the like forming part of a building shall each be given separately in linear railings metres stating the height and described.",clause
P,Metal Work,Standard units,P26,,"Collapsible gates and  Collapsible gates, revolving shutters and the like (complete with frames, guides, tracks, and revolving shutters fastenings, lugs and the like) shall each be enumerated separately stating the size and the type.",clause
P,Metal Work,Standard units,P27,,Grilles and gratings  Grilles and gratings (complete with frames and lugs) shall each be enumerated separately stating the size and the type.,clause
P,Metal Work,Standard units,P28,,"Surface boxes and  Surfaces-boxes, inspection-covers, mat-rims and the like (complete with frames and lugs) shall each mat-rims be enumerated separately stating the size and the type.",clause
P,Metal Work,Standard units,P29,,"Sectional tanks  Sectional tanks shall be enumerated stating the capacity, the size and the type",clause
P,Metal Work,Sundries,,,Sundries,subsection
P,Metal Work,Sundries,P29,,57,clause
P,Metal Work,Sundries,P30,,Holes and slots,clause
P,Metal Work,Sundries,P30,P30(a),"Holes for pipes, tubes, bars, cables, conduits and the like members (grouped together)",subclause
P,Metal Work,Sundries,A4,,"shall be enumerated stating the size of the member as Clause  hereof and the thickness of the metal. (b) Other holes, countersunk holes, tapped holes, slots and the like (except where deemed to be included or where given in the description of other items) shall each be enumerated separately stating the size of hole or slot and the thickness of the metal.",clause
P,Metal Work,Sundries,P31,,"Bolts  Bolts, anchor-bolts, ragbolts, and the like (except where deemed to be included or where given in the description of other items) shall each be enumerated separately stating the diameter and the length. Nuts and washers shall be given in the description 58",clause
Q,Plumbing And Drainage Installations,,,,Plumbing And Drainage Installations,section_header
Q,Plumbing And Drainage Installations,,,,THE UNIT OF Billing shall be the Metre,note
Q,Plumbing And Drainage Installations,Generally to Section Q,,,Generally to Section Q,subsection
Q,Plumbing And Drainage Installations,Generally to Section Q,Q1,,Plumbing and,clause
Q,Plumbing And Drainage Installations,Generally to Section Q,Q1,Q1(a),Work shall be grouped as follows and each group shall be given under an appropriate,subclause
Q,Plumbing And Drainage Installations,Generally to Section Q,Q1,,"drainage installation heading:generally i. Rainwater installation ii. Cold and hot water installation iii. Fire fighting installations iv. Foul drainage above ground v. Sanitary installations (b) Particulars of the following shall be given:i. Any regulations, rules, byelaws and the like with which the installation is required to comply. ii. Kind of material iii. Quality of Materials iv. Gauge thickness or substance of material v. Any tests with which materials, plant and equipment are required to comply (c) Assembling and jointing together the component parts of composite units and providing any necessary mating flanges and jointing materials shall be deemed to be included with the items concerned. Where composite units are supplied by the employer, particulars of the assembly work involved shall be given. (d) Patterns, moulds, templets and the like shall be deemed to be included with the items. (e) Work required to be primed or painted before delivery to the site shall be so described. (f) Work required to be galvanised, chromium-plated, stove-enamelled, porcelainenamelled, anodized or otherwise specially finished shall be appropriately described stating whether treated before or after manufacture or assembly. (g) The method of fixing and the provision of nails, bolts, nuts, holes, screws, plugs, shot-fired pins and the like shall be given in the description of the work. For cutting and pinning see",clause
Q,Plumbing And Drainage Installations,Generally to Section Q,Q40,,"Clause  hereof. (h) The nature of the background to which work is fixed shall be given in the description of the work. Backgrounds shall be grouped and described as follows:i. Building -board (which shall be deemed to include hard-board, abestos cement sheet, plaster-board, fibreboard and similar materials which do not grip a wood-screw). ii. Timber (which shall be deemed to include softwood, hardwood, blockboard, plywood and similar materials which will grip a wood-screw when a lead-hole has been drilled). iii. Metal-faced or composition-faced timber (which shall be deemed to include faced block-board, faced plywood and similar materials which will grip a wood screw when a lead-hole and a shank-clearance hole have been drilled). iv. Brickwork, concrete or stonework (which shall be deemed to include reinforced concrete, block-work and similar material which require plugging) irrespective of any plaster, composition or other finish (excluding glass of glazed tiles) to the surface v. Backgrounds as (iv) but finished with glazed tiles or similar materials. vi. Plain metal (which shall be deemed to include any metal which requires drilling). vii. Glass (which shall be deemed to include any materials resembling glass). (i) Temporary work shall be so described. Removing temporary work and making good after, shall be deemed to be included with the items. (j) Adequate drawings and specifications of installations shall be provided with the bill. (k) Heating, ventilating and air-conditioning work within boiler-houses and plant rooms and such work external to buildings shall be so described in each case. 59",clause
Q,Plumbing And Drainage Installations,Gutterwork,,,Gutterwork,subsection
Q,Plumbing And Drainage Installations,Gutterwork,Q2,,"Gutters generally  Rainwater gutters (measured over all gutter- fittings, short running lengths and branches) shall be given in linear metres stating the type and the size.",clause
Q,Plumbing And Drainage Installations,Gutterwork,Q3,,Curved gutters  Curved gutters shall be so described stating mean radius,clause
Q,Plumbing And Drainage Installations,Gutterwork,Q4,,Cutter-joints,clause
Q,Plumbing And Drainage Installations,Gutterwork,Q4,Q4(a),"Providing materials, bolts, nuts, washers and everything else necessary for jointing",subclause
Q,Plumbing And Drainage Installations,Gutterwork,Q4,,shall be deemed to be included with the items of gutter work. (b) Joints in the running length shall be given in the description of the gutter stating the method of jointing.,clause
Q,Plumbing And Drainage Installations,Gutterwork,Q5,,Gutter fittings,clause
Q,Plumbing And Drainage Installations,Gutterwork,Q5,Q5(a),"Gutter-fittings (e.g. bends; angles, shoes, offsets, elbows; junctions; stopped ends; nozzle",subclause
Q,Plumbing And Drainage Installations,Gutterwork,Q5,,"outlets) etc. shall each be enumerated separately as extra over the gutter in which they occur. Cuttings and jointing the gutters to gutter-fittings shall be deemed to be included with the gutters. (b) Weep pipe, spreaders, gargoles, rainwater heads etc shall be given in numbers",clause
Q,Plumbing And Drainage Installations,Gutterwork,Q6,,"Gutter-supports  Lugs cast on to gutters, brackets and straps shall be given in the description of the gutter",clause
Q,Plumbing And Drainage Installations,Pipework,,,Pipework,subsection
Q,Plumbing And Drainage Installations,Pipework,Q7,,Pipes,clause
Q,Plumbing And Drainage Installations,Pipework,Q7,Q7(a),"Pipes (measured over all pipe-fittings, short running lengths and branches) shall be given",subclause
Q,Plumbing And Drainage Installations,Pipework,Q7,,"in linear metres stating the type and the nominal size. The method of jointing shall be stated. Classification shall be according to the purpose for which the pipes are installed (e.g. over-flow, waste, soil and ventilation, cold water service, high pressure coldwater supply, water main, cooling water, condense water, hot water service, flow and return header pipes, low pressure hot water heating, high pressure hot water heating, steam heating stating the pressure and the temperature, low-pressure hydraulic, high-pressure hydraulic, gas, compressed-gas, compressed-air, oil, smoke- flue, gas-flue). (b) Flexible pipe and extensible pipes (measured as fully extended) shall each be so described. (c) Pipes laid or fixed in ducts, trenches and chases shall be so described in each case. (d) Pipes embedded in floor screed shall be so described (e) No distinction shall be made between pipes fixed vertically, horizontally or to fulls.",clause
Q,Plumbing And Drainage Installations,Pipework,Q8,,Special pipework,clause
Q,Plumbing And Drainage Installations,Pipework,Q8,Q8(a),Curved pipes shall be so described stating the mean radius,subclause
Q,Plumbing And Drainage Installations,Pipework,Q8,,"(b) Wrapped, coated or lined pipework shall be so described stating the type of treatment. (c) Pipework required to be temporarily fixed in position, dismantled for chromium-plating and subsequently refixed shall be so described.",clause
Q,Plumbing And Drainage Installations,Pipework,Q9,,Pipe joints,clause
Q,Plumbing And Drainage Installations,Pipework,Q9,Q9(a),"Providing materials, heat, bolts, nuts, washers and everything else necessary for making",subclause
Q,Plumbing And Drainage Installations,Pipework,Q9,,"joints in pipes shall be deemed to be included with the items. (b) Joints and connectors in the running length shall be given in the description of the pipe stating the method of jointing. (c) Ornamental joints in the running lengths shall be enumerated as extra over the pipe in which they occur. (d) Reducing joints between pipes of different sizes shall be enumerated as extra over the main pipe in which they occur. Classification shall be as follows:i. Soldered branch joints ii. Welded reducing joints (e) Branch joints shall be enumerated as extra over the main pipe in which they occur. Perforating the pipe shall be deemed to be included with the items. Classification shall be as follows:i. Soldered branch joints ii. Welded branch joints stating the type of branch (e.g. square; angle; sweep). (f) Screwed sockets, tappings, bosses and welding-necks welded to pipes or flanges shall each be enumerated separately stating the size and kind of pipe or flange concerned. 60 Perforating the pipe or flange shall be deemed to be included with the items. (g) Special connections and special joints in pipes shall each be enumerated separately (except where given in the description of another enumerated item) stating the size and kind of pipe concerned and the method of jointing. Classification shall be as follows:i. Connections between pipes of differing materials ii. Connections between pipes and appliances or equipment stating the nature of the appliance or equipment. iii. Isolated joints which differ from those given in the description of the pipe (e.g. flanged joints in pipes having welded joints generally). iv. Expansion joints stating the type of joint (e.g. bellows; sliding) and the amount of the expansion to be accommodated. (h) Connecting ends of flue pipe to boilers, stone chimneys and the like shall each be enumerated separately stating the size and kind of pipe concerned, the method of jointing and the type of packing required.",clause
Q,Plumbing And Drainage Installations,Pipework,Q10,,"Labours on pipes  Labours (e.g. made bends, made springs, made offsets) on pipes of all diametres shall each be enumerated separately as extra over the pipe on which they occur.",clause
Q,Plumbing And Drainage Installations,Pipework,Q11,,Pipe fittings,clause
